[  18] [failures: 100.0%]  | ['  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  4', '  3', '  0', '  0', '  0', '  0', '  0', ' 13', '  1', '  0', '  0', '  0', '  0', '  0', '  0', '  7', '  1', '  0', '  0', '  0', '  6', '  0', '  0']
[  18] [failures: 100.0%]  | ['  0', '  0', '  0', ' 26', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  3', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  6', '  0', '  0']
[  18] [failures: 100.0%]  | ['  0', '  0', '  0', ' 10', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', ' 25', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0']
[  18] [failures: 100.0%]  | ['  0', '  0', '  0', '  1', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', ' 32', '  0', '  0', '  0', '  0', '  2', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0']
[  18] [failures: 85.71%]  | ['  0', '  2', '  0', ' 25', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  2', '  0', '  0', '  0', '  0', '  1', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0']
[  26] [failures: 100.0%]  | ['  1', '  0', '  0', '  0', '  1', '  0', '  1', '  0', '  0', '  0', '  0', '  0', ' 27', '  0', '  0', '  0', '  3', '  0', '  0', '  2', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0']
[  26] [failures: 100.0%]  | ['  1', '  0', '  0', '  0', ' 27', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  2', '  0', '  1', '  0', '  0', '  0', '  0', '  3', '  0', '  0', '  0', '  0', '  0', '  1', '  0', '  0', '  0', '  0', '  0']
[  26] [failures: 100.0%]  | ['  2', '  0', '  0', '  1', '  0', '  0', '  9', '  0', '  0', '  0', '  0', '  0', ' 23', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0']
[  26] [failures: 94.29%]  | ['  5', '  0', '  1', '  0', ' 12', '  0', '  2', '  0', '  5', '  0', '  0', '  0', '  4', '  3', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  1', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0']
[  26] [failures: 100.0%]  | ['  4', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', ' 29', '  2', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0']
[  26] [failures: 100.0%]  | ['  2', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  1', '  1', '  0', '  0', '  0', '  0', '  0', ' 14', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  1', '  0', ' 16']
[  26] [failures: 100.0%]  | ['  2', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', ' 22', '  0', '  0', '  0', '  0', '  0', '  0', '  7', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  4']
[  26] [failures: 94.29%]  | ['  6', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  5', '  0', '  0', '  0', '  0', '  0', '  0', ' 19', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  3']
[  26] [failures: 100.0%]  | ['  1', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', ' 21', '  0', '  0', '  0', '  0', '  0', '  0', '  7', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  6']
[  26] [failures: 94.29%]  | ['  1', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', ' 21', '  0', '  0', '  0', '  0', '  0', '  0', '  4', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  7']
[  26] [failures: 100.0%]  | ['  6', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', ' 23', '  0', '  0', '  0', '  0', '  0', '  0', '  4', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  1', '  0', '  1']
[  26] [failures: 100.0%]  | ['  2', '  0', '  0', '  0', ' 19', '  0', '  9', '  0', '  0', '  0', '  0', '  0', '  2', '  0', '  0', '  0', '  1', '  0', '  2', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0']
[  26] [failures: 100.0%]  | ['  0', '  0', '  1', ' 12', '  3', '  0', ' 15', '  0', '  0', '  0', '  0', '  0', '  3', '  0', '  1', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0']
[  26] [failures: 100.0%]  | ['  3', '  0', '  0', ' 15', '  5', '  0', '  2', '  0', '  0', '  0', '  0', '  0', '  5', '  0', '  5', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0']
[  26] [failures: 100.0%]  | ['  0', '  0', '  0', '  4', '  5', '  0', '  1', '  0', '  0', '  0', '  0', '  0', ' 20', '  0', '  3', '  0', '  1', '  0', '  0', '  0', '  0', '  1', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0']
