browser_isolated,browser_isolated_async_work,browser_isolated_graphics,browser_isolated_video5,browser_unisolated,browser_unisolated_async_work,browser_unisolated_graphics,browser_unisolated_video5
100.52000000000407,100.57330000000366,100.93999999999868,100.36000000000058,100.51570000000356,117.99179999998888,101,119
100.5,100.1221000000005,99.92000000000188,111.41999999999824,100.2531999999992,82.71929999999702,100,99
106.95999999999913,100.4968000000008,100.59999999999854,100.80000000000292,100.72509999999602,100.61570000000938,110,101
100.63999999999942,100.2198999999964,109.42000000000188,100.39999999999418,100.01320000000123,99.98530000000028,100,100
100.79999999999563,100.52580000000307,100.55999999999769,100.4800000000032,100.67669999999634,100.69509999999718,100,100
100.52000000000407,100.08359999999811,100.52000000000044,100.45999999999913,100.56470000000265,100.00710000000254,101,100
100.5,100.8130999999994,100.20000000000071,101.68000000000028,100.1088000000018,100.51409999998576,100,101
100.40000000000146,100.0480000000025,100.43999999999868,105.4800000000032,100.3701000000001,100.27120000001742,100,100
100.77999999999884,112.05309999999736,100.58000000000176,94.25999999999476,100.3914999999979,100.54149999999208,101,102
99.83999999999652,100.01830000000336,100.43999999999868,99.72000000000116,100.58860000000276,100.16790000000036,100,100
100.62000000000262,100.56040000000212,100.22000000000116,101.0,100.42540000000008,100.42920000001322,100,102
100.12000000000262,100.0254999999961,100.52000000000044,100.08000000000176,100.15890000000218,100.26069999998435,101,99
100.68000000000028,101.8801999999996,100.54000000000087,100.55999999999769,100.53049999999348,100.59970000000612,101,100
100.41999999999824,99.6814000000013,100.29999999999929,100.30000000000292,99.9178000000029,100.0798000000068,100,101
100.58000000000176,100.64259999999922,100.39999999999782,100.47999999999593,100.84240000000136,100.78319999999076,101,100
100.33999999999652,100.91340000000493,99.97999999999956,100.40000000000146,99.84859999999752,100.164300000004,100,101
100.55999999999769,99.36939999998869,100.72000000000116,100.18000000000028,100.45989999999438,100.51319999998668,101,100
100.26000000000204,100.10350000000471,100.22000000000116,100.54000000000087,100.22960000000604,100.11190000000352,99,100
100.84000000000378,100.7013999999981,100.73999999999796,100.4800000000032,100.75690000000031,100.49100000000908,101,101
100.19999999999708,99.96600000000036,100.20000000000071,100.09999999999854,100.1073000000033,100.13880000000064,101,101
100.87999999999738,100.76420000000508,101.38000000000102,101.13999999999942,100.40389999999752,100.41659999999683,101,100
101.13999999999942,100.06139999999868,99.56000000000132,99.83999999999652,100.40929999999936,100.31059999999708,100,99
99.9800000000032,100.75469999999768,100.5,100.58000000000176,100.405399999996,100.58630000000994,101,101
99.80000000000292,100.21779999999852,100.65999999999984,100.41999999999824,100.1935000000085,100.08689999999478,99,100
100.8599999999933,100.38790000000154,100.39999999999782,101.12000000000262,100.85139999999228,100.5121999999974,101,102
100.26000000000204,100.4375,100.47999999999956,99.62000000000262,100.1912999999986,100.3136999999988,100,101
101.08000000000176,100.62390000000596,100.22000000000116,100.54000000000087,100.4114000000045,100.3301000000065,100,99
100.33999999999652,100.0355999999956,100.31999999999972,100.36000000000058,100.56420000000072,100.74089999998978,101,100
100.44000000000231,100.70300000000134,100.59999999999854,100.59999999999854,100.45270000000164,100.2378000000026,106,101
100.66000000000348,100.36579999999958,100.30000000000292,100.31999999999972,100.15589999999791,100.05230000001028,94,101
101.65999999999622,101.22330000000512,100.68000000000028,100.45999999999913,100.80750000000262,100.51110000000337,101,100
99.02000000000407,99.34179999999468,100.29999999999929,100.23999999999796,99.75319999999192,100.1410999999789,100,100
101.18000000000028,100.64580000000568,100.70000000000071,100.86000000000058,100.745600000002,100.80780000002414,101,102
99.95999999999913,100.20799999999144,99.95999999999913,100.08000000000176,100.0659999999989,99.95619999998598,100,100
101.05999999999769,100.64590000000317,101.23999999999796,101.26000000000204,101.23020000000542,100.42859999999928,101,100
100.22000000000116,100.40709999999672,100.2400000000016,100.23999999999796,99.8012000000017,100.20170000000508,100,101
101.05999999999769,100.29730000000563,102.68000000000028,100.22000000000116,100.42819999999485,100.45780000000376,100,100
100.22000000000116,100.32050000000164,99.70000000000071,100.15999999999622,100.32390000000304,100.24729999998816,100,99
100.15999999999622,100.60989999999585,100.29999999999929,100.90000000000146,100.51630000000296,100.57719999999972,103,102
100.52000000000407,100.32329999999638,99.43999999999868,100.30000000000292,100.22739999999612,100.6128000000026,100,100
100.76000000000204,100.50670000000537,100.08000000000176,100.83999999999652,100.45319999999629,100.63989999999468,100,101
100.39999999999418,100.62289999999484,100.36000000000058,101.09999999999854,100.20010000000912,100.0838000000076,100,100
100.6400000000067,100.4406999999992,100.41999999999824,99.72000000000116,100.59519999999613,117.97400000000198,100,100
100.45999999999913,100.3087000000014,100.41999999999824,100.18000000000028,100.18369999999412,82.74639999998908,100,100
100.39999999999418,100.4004999999961,100.58000000000176,100.63999999999942,100.9001000000062,100.44560000000638,101,101
100.0,99.97750000000816,100.31999999999972,100.34000000000378,99.998599999999,100.1709000000119,101,100
100.92000000000552,100.63990000000194,100.73999999999796,100.45999999999913,100.48950000000332,100.64070000000356,100,101
100.31999999999972,100.37839999999414,99.9800000000032,100.47999999999593,100.14709999999468,99.93089999997756,100,100
100.63999999999942,100.66990000000078,100.91999999999824,100.18000000000028,100.39300000000368,100.61300000001212,101,100
100.11999999999534,99.97400000000198,99.95999999999913,100.44000000000231,100.51490000000194,100.30539999999746,100,101
101.30000000000292,100.48920000000362,100.84000000000378,100.81999999999972,100.53669999999693,101.06569999999192,101,100
99.86000000000058,100.31909999999334,100.25999999999476,101.23999999999796,100.1362999999983,99.4311000000016,99,101
100.9800000000032,100.77189999999972,100.40000000000146,101.12000000000262,100.58009999999922,100.81640000001062,101,101
100.19999999999708,100.06899999999588,100.44000000000231,98.86000000000058,100.26499999999942,100.0164999999979,101,100
100.72000000000116,100.71620000000256,100.30000000000292,100.65999999999622,100.58220000000438,100.6024999999936,101,100
100.33999999999652,99.98300000000016,100.37999999999738,100.24000000000524,99.85499999999593,100.3752000000095,100,100
100.62000000000262,100.64839999999822,100.41999999999824,100.79999999999563,100.7757000000056,100.36990000000516,101,101
100.05999999999769,100.44830000000366,100.16000000000348,100.40000000000146,100.25389999999608,100.05899999997928,100,100
100.76000000000204,100.4271000000008,100.47999999999593,100.41999999999824,100.52219999999944,100.50930000001972,100,101
100.27999999999884,116.91100000000006,100.66000000000348,101.34000000000378,99.98430000000371,100.33679999999003,100,100
100.63999999999942,83.8914999999979,100.58000000000176,99.83999999999652,100.54709999999614,100.56620000000112,101,101
100.52000000000407,100.30010000000038,100.25999999999476,100.34000000000378,100.16100000000006,100.18790000000445,100,100
