browser_natural_normal_50,os_natural_normal_50,browser_machine_normal_50,os_machine_normal_50,browser_natural_normal_75,os_natural_normal_75,browser_machine_normal_75,os_machine_normal_75,browser_natural_normal_100,os_natural_normal_100,browser_machine_normal_100,os_machine_normal_100,browser_natural_abovenormal_75,os_natural_abovenormal_75,browser_machine_abovenormal_75,os_machine_abovenormal_75,type
15.02486,15.0252054,19.405620000000013,19.406291300000003,15.012579999999998,15.013184500000001,19.455219999999997,19.455761499999998,14.25852,14.2591366,19.780740000000005,19.7813853,12.86402,12.857958499999999,19.44924,19.4498954,keyup
15.210180000000001,15.2107684,19.617440000000002,19.6179194,15.183100000000001,15.183618599999999,19.666040000000002,19.6663349,14.45728,14.4576027,19.99432,19.9949345,13.00496,13.0053918,19.67826,19.6639219,keydown
15.282540000000001,15.2832133,19.752060000000014,19.752770100000003,15.275540000000001,15.276218100000001,19.76074,19.7612699,14.52598,14.526155600000001,20.118979999999997,20.1193873,13.105340000000002,13.105971199999999,19.8267,19.8272943,keyup
15.523219999999998,15.5237381,19.95826000000001,19.9589022,15.475240000000001,15.475750900000001,19.96264,19.963005,14.685460000000003,14.685612999999998,20.320040000000002,20.3205367,13.24804,13.2483539,20.03956,20.0399215,keydown
15.60248,15.603258100000001,20.15192000000002,20.1523408,15.58758,15.5882465,20.0843,20.0848205,14.772680000000001,14.773186099999998,20.511219999999998,20.5119337,13.356379999999998,13.3570123,20.21052,20.211044599999997,keyup
15.784019999999998,15.7847032,20.363640000000018,20.3642584,15.76028,15.760813200000001,20.29094,20.2914205,14.946180000000002,14.9466388,20.721859999999996,20.7218561,13.521839999999997,13.5223981,20.41402,20.413760999999997,keydown
15.88056,15.8812799,20.53168000000001,20.532390300000003,15.850860000000003,15.851428900000002,20.4747,20.475225599999998,15.030620000000003,15.031208600000001,20.91736,20.9181092,13.61244,13.6130408,20.594220000000004,20.594804,keyup
16.04416,16.0447605,20.738400000000013,20.7389845,16.06416,16.0647473,20.68228,20.6824266,15.198540000000001,15.198679199999999,21.126079999999998,21.12669,13.827019999999997,13.8275019,20.80414,20.804619799999998,keydown
16.125660000000003,16.1263202,20.875500000000002,20.8761835,16.164680000000004,16.1653259,20.83692,20.8375009,15.240680000000001,15.2412321,21.28796,21.2627036,13.879059999999999,13.874068199999998,20.96176,20.962287999999997,keyup
16.25728,16.2578754,21.080740000000006,21.08128,16.40654,16.4070386,21.039479999999998,21.0399582,15.435460000000003,15.4357059,21.46784,21.4684553,14.03856,14.038786700000001,21.17876,21.1641086,keydown
16.35064,16.351331000000002,21.22662000000001,21.2272544,16.50264,16.503345,21.19256,21.1930747,15.498840000000001,15.4992617,21.63014,21.6308858,14.155459999999998,14.156121399999998,21.32354,21.3240272,keyup
16.5402,16.5408204,21.436060000000012,21.436059800000002,16.712359999999997,16.7128218,21.400780000000005,21.3989786,15.67538,15.6757333,21.844820000000002,21.8454127,14.315159999999999,14.315534600000001,21.53962,21.5400758,keydown
16.61968,16.6203789,21.616940000000014,21.6175862,16.80984,16.8103973,21.49734,21.4979276,15.7437,15.744286999999998,22.0286,22.029337,14.4176,14.418156899999998,21.65632,21.656623,keyup
